pm25,pm10,o3,no2,so2,co
82.48333422342937,,,,,
76.09583536783855,,,,,
76.33333333333333,,,,,
106.70833206176758,,,,,
111.87916564941406,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
88.09583282470703,,,,,
74.57083193461101,,,,,
69.9541670481364,,,,,
67.07499885559082,,,,,
68.79166666666667,,,,,
72.60000038146973,,,,,
68.47500006357829,,,,,
73.47500101725261,,,,,
50.49583339691162,,,,,
50.52083269755045,,,,,
47.50416692097982,,,,,
43.04583358764648,,,,,
40.18750031789144,,,,,
38.15416717529297,,,,,
37.5541664759318,,,,,
38.13333384195963,,,,,
85.47916730244954,,,,,
73.09166781107585,,,,,
79.11666806538899,,,,,
55.00416660308838,,,,,
47.40416653951009,,,,,
46.59583282470703,,,,,
46.17499955495199,,,,,
48.808332761128746,,,,,
55.52916749318441,,,,,
58.39166673024496,,,,,
58.420833905537926,,,,,
64.12499936421712,,,,,
74.00833320617676,,,,,
73.44166692097981,,,,,
99.008331934611,,,,,
115.3541653951009,,,,,
94.4250005086263,,,,,
104.96250025431316,,,,,
90.9250005086263,,,,,
79.27499961853027,,,,,
80.37083435058594,,,,,
63.14999930063883,,,,,
68.10416730244954,,,,,
86.32500139872234,,,,,
118.6541690826416,,,,,
119.77500025431316,,,,,
91.71666717529295,,,,,
60.69999980926514,,,,,
49.85000069936117,,,,,
50.50000063578288,,,,,
55.23749923706055,,,,,
58.57083320617676,,,,,
55.85000038146973,,,,,
54.48333326975504,,,,,
56.395833333333336,,,,,
54.24166679382324,,,,,
59.78333377838135,,,,,
65.67499955495198,,,,,
98.4583346048991,,,,,
81.29999923706055,,,,,
105.62916564941406,,,,,
88.37916437784831,,,,,
73.95416577657063,,,,,
63.23750019073486,,,,,
55.70000012715658,,,,,
66.17500146230061,,,,,
81.13749885559082,,,,,
80.07083320617676,,,,,
76.67499987284343,,,,,
76.63333384195964,,,,,
70.85833517710368,,,,,
63.09166717529297,,,,,
75.7458324432373,,,,,
69.77499898274739,,,,,
71.54999923706055,,,,,
75.57500139872234,,,,,
62.19583225250244,,,,,
56.287500063578285,,,,,
59.84166622161865,,,,,
63.65416653951009,,,,,
72.22499910990398,,,,,
103.01250076293944,,,,,
97.1833324432373,,,,,
108.6583309173584,,,,,
94.97499910990398,,,,,
111.0249989827474,,,,,
98.72083473205566,,,,,
94.875,,,,,
91.54999923706056,,,,,
108.0375010172526,,,,,
145.32083638509116,,,,,
111.37500127156576,,,,,
82.18333371480306,,,,,
101.0208346048991,,,,,
98.0583330790202,,,,,
86.97500038146973,,,,,
86.0625,,,,,
85.4499994913737,,,,,
71.72916475931804,,,,,
60.6875,,,,,
107.5833339691162,,,,,
83.91250038146973,,,,,
