location_id,location_name,latitude,longitude,pm1,pm10,pm25,relativehumidity,temperature,um003
1367443,Depok,-6.409456,106.856152,,,56.57083320617676,,30.00416660308838,
1367443,Depok,-6.409456,106.856152,,,69.37083276112874,,29.933333079020183,
1367443,Depok,-6.409456,106.856152,,,76.42083231608073,,29.612500349680584,
1367443,Depok,-6.409456,106.856152,,,98.78749910990398,,29.32916641235352,
1367443,Depok,-6.409456,106.856152,,,106.39583333333331,,29.100000381469727,
1367443,Depok,-6.409456,106.856152,,,126.25416564941406,,28.63333320617676,
1367443,Depok,-6.409456,106.856152,,,117.95416514078777,,28.32499933242798,
1367443,Depok,-6.409456,106.856152,,,105.7958329518636,,28.045833428700764,
1367443,Depok,-6.409456,106.856152,,,101.14166577657063,,27.71666653951009,
1367443,Depok,-6.409456,106.856152,,,105.10416793823242,,27.279166380564373,
1367443,Depok,-6.409456,106.856152,,,121.02083269755046,,26.870832920074463,
1367443,Depok,-6.409456,106.856152,,,124.51250076293944,,26.662500699361164,
1367443,Depok,-6.409456,106.856152,,,121.67499987284344,,27.03749990463257,
1367443,Depok,-6.409456,106.856152,,,93.24583180745442,,28.33333333333333,
1367443,Depok,-6.409456,106.856152,,,82.56250127156575,,29.729166666666668,
1367443,Depok,-6.409456,106.856152,,,75.46250025431316,,31.420833587646484,
1367443,Depok,-6.409456,106.856152,,,67.62500031789143,,32.28333282470703,
1367443,Depok,-6.409456,106.856152,,,76.75416533152263,,32.316667238871254,
1367443,Depok,-6.409456,106.856152,,,73.41249942779541,,32.50000031789144,
1367443,Depok,-6.409456,106.856152,,,72.08750025431316,,33.11666679382324,
1367443,Depok,-6.409456,106.856152,,,70.55833466847737,,32.58333365122477,
1367443,Depok,-6.409456,106.856152,,,68.72499879201253,,31.95416641235352,
1367443,Depok,-6.409456,106.856152,,,71.74583307902019,,31.016666730244957,
1367443,Depok,-6.409456,106.856152,,,96.05416615804036,,30.33333301544189,
1367443,Depok,-6.409456,106.856152,,,108.11666615804036,,30.0041667620341,
1367443,Depok,-6.409456,106.856152,,,108.77083269755046,,29.862499396006267,
1367443,Depok,-6.409456,106.856152,,,99.07916514078777,,29.62500031789144,
1367443,Depok,-6.409456,106.856152,,,108.63333384195964,,29.27500009536743,
1367443,Depok,-6.409456,106.856152,,,81.04166634877522,,28.97083314259847,
1367443,Depok,-6.409456,106.856152,,,54.82916736602783,,28.612500190734863,
1367443,Depok,-6.409456,106.856152,,,49.63749980926514,,28.24583355585734,
1367443,Depok,-6.409456,106.856152,,,48.74166711171468,,28.129167238871258,
1367443,Depok,-6.409456,106.856152,,,48.23749955495199,,27.84999990463257,
1367443,Depok,-6.409456,106.856152,,,47.137501080830894,,27.39583301544189,
1367443,Depok,-6.409456,106.856152,,,51.6791664759318,,27.24166679382324,
1367443,Depok,-6.409456,106.856152,,,63.58333365122477,,27.28333314259847,
1367443,Depok,-6.409456,106.856152,,,62.69583479563395,,27.670833269755047,
1367443,Depok,-6.409456,106.856152,,,74.51666768391927,,29.716666380564373,
1367443,Depok,-6.409456,106.856152,,,74.74583180745442,,31.14583301544189,
