location_id,location_name,datetimeUtc,latitude,longitude,no,no2,o3,pm10,pm25,so2
4084,VITRY-SUR-SEINE,2018-01-27 17:00:00+00:00,48.77589800004221,2.37578800006495,,,,11.85,10.45,
4084,VITRY-SUR-SEINE,2018-01-27 18:00:00+00:00,48.77589800004221,2.37578800006495,,27.75,32.0,11.5,12.08,2.0
4084,VITRY-SUR-SEINE,2018-01-27 19:00:00+00:00,48.77589800004221,2.37578800006495,,31.25,29.0,,,2.25
4084,VITRY-SUR-SEINE,2018-01-27 23:00:00+00:00,48.77589800004221,2.37578800006495,,14.5,37.0,14.8,11.25,2.0
4084,VITRY-SUR-SEINE,2018-01-28 00:00:00+00:00,48.77589800004221,2.37578800006495,,14.25,36.25,14.5,17.5,2.25
4084,VITRY-SUR-SEINE,2018-01-28 01:00:00+00:00,48.77589800004221,2.37578800006495,,16.0,35.25,16.9,16.5,0.0
4084,VITRY-SUR-SEINE,2018-01-28 02:00:00+00:00,48.77589800004221,2.37578800006495,,13.67,36.75,15.2,14.03,0.0
4084,VITRY-SUR-SEINE,2018-01-28 03:00:00+00:00,48.77589800004221,2.37578800006495,,10.67,38.75,16.6,13.13,0.0
4084,VITRY-SUR-SEINE,2018-01-28 04:00:00+00:00,48.77589800004221,2.37578800006495,,11.75,35.0,18.2,15.68,0.0
4084,VITRY-SUR-SEINE,2018-01-28 05:00:00+00:00,48.77589800004221,2.37578800006495,,15.25,29.5,17.2,10.45,0.0
4084,VITRY-SUR-SEINE,2018-01-28 06:00:00+00:00,48.77589800004221,2.37578800006495,,20.0,27.25,15.33,14.85,0.0
4084,VITRY-SUR-SEINE,2018-01-28 07:00:00+00:00,48.77589800004221,2.37578800006495,,17.75,28.25,16.6,10.15,0.0
4084,VITRY-SUR-SEINE,2018-01-28 08:00:00+00:00,48.77589800004221,2.37578800006495,,21.5,24.75,11.05,14.45,0.0
4084,VITRY-SUR-SEINE,2018-01-28 09:00:00+00:00,48.77589800004221,2.37578800006495,,21.75,25.25,12.9,10.85,0.0
4084,VITRY-SUR-SEINE,2018-01-28 10:00:00+00:00,48.77589800004221,2.37578800006495,,26.25,22.75,8.83,16.53,0.0
4084,VITRY-SUR-SEINE,2018-01-28 11:00:00+00:00,48.77589800004221,2.37578800006495,,23.5,25.25,11.0,9.78,0.0
4084,VITRY-SUR-SEINE,2018-01-28 12:00:00+00:00,48.77589800004221,2.37578800006495,,27.5,21.75,14.1,11.2,0.0
4084,VITRY-SUR-SEINE,2018-01-28 13:00:00+00:00,48.77589800004221,2.37578800006495,,27.5,22.75,10.33,11.6,0.0
4084,VITRY-SUR-SEINE,2018-01-28 14:00:00+00:00,48.77589800004221,2.37578800006495,,27.25,21.75,12.28,10.33,0.0
4084,VITRY-SUR-SEINE,2018-01-28 15:00:00+00:00,48.77589800004221,2.37578800006495,,23.5,32.5,9.6,5.55,0.0
4084,VITRY-SUR-SEINE,2018-01-28 16:00:00+00:00,48.77589800004221,2.37578800006495,,18.5,41.75,5.73,4.83,0.0
4084,VITRY-SUR-SEINE,2018-01-28 17:00:00+00:00,48.77589800004221,2.37578800006495,,37.0,19.5,,,0.0
4084,VITRY-SUR-SEINE,2018-01-28 20:00:00+00:00,48.77589800004221,2.37578800006495,,,13.25,,,
4084,VITRY-SUR-SEINE,2018-01-28 21:00:00+00:00,48.77589800004221,2.37578800006495,,,23.5,,,
4084,VITRY-SUR-SEINE,2018-01-28 23:00:00+00:00,48.77589800004221,2.37578800006495,,39.25,21.0,14.5,7.4,0.75
4084,VITRY-SUR-SEINE,2018-01-29 00:00:00+00:00,48.77589800004221,2.37578800006495,,26.25,36.0,10.63,8.0,0.5
4084,VITRY-SUR-SEINE,2018-01-29 01:00:00+00:00,48.77589800004221,2.37578800006495,,17.5,41.75,8.3,6.23,0.33
4084,VITRY-SUR-SEINE,2018-01-29 02:00:00+00:00,48.77589800004221,2.37578800006495,,12.0,40.5,7.0,4.73,0.25
4084,VITRY-SUR-SEINE,2018-01-29 03:00:00+00:00,48.77589800004221,2.37578800006495,,33.5,12.75,8.08,5.4,1.0
4084,VITRY-SUR-SEINE,2018-01-29 04:00:00+00:00,48.77589800004221,2.37578800006495,,29.75,26.25,5.9,8.68,0.5
4084,VITRY-SUR-SEINE,2018-01-29 05:00:00+00:00,48.77589800004221,2.37578800006495,,18.0,42.75,4.03,8.2,0.5
4084,VITRY-SUR-SEINE,2018-01-29 06:00:00+00:00,48.77589800004221,2.37578800006495,,50.25,16.0,8.98,7.6,0.5
4084,VITRY-SUR-SEINE,2018-01-29 07:00:00+00:00,48.77589800004221,2.37578800006495,,57.75,9.0,10.9,9.08,0.0
4084,VITRY-SUR-SEINE,2018-01-29 08:00:00+00:00,48.77589800004221,2.37578800006495,,39.5,22.5,8.5,8.1,0.75
4084,VITRY-SUR-SEINE,2018-01-29 09:00:00+00:00,48.77589800004221,2.37578800006495,,44.5,18.0,10.2,6.03,0.0
4084,VITRY-SUR-SEINE,2018-01-29 10:00:00+00:00,48.77589800004221,2.37578800006495,,32.75,27.5,7.73,4.23,0.0
4084,VITRY-SUR-SEINE,2018-01-29 11:00:00+00:00,48.77589800004221,2.37578800006495,,25.25,35.75,6.0,,0.75
4084,VITRY-SUR-SEINE,2018-01-29 12:00:00+00:00,48.77589800004221,2.37578800006495,,21.75,,8.6,,1.0
4084,VITRY-SUR-SEINE,2018-01-29 13:00:00+00:00,48.77589800004221,2.37578800006495,,18.0,,5.1,5.23,1.0
4084,VITRY-SUR-SEINE,2018-01-29 14:00:00+00:00,48.77589800004221,2.37578800006495,,18.75,50.75,11.1,4.03,1.0
4084,VITRY-SUR-SEINE,2018-01-29 15:00:00+00:00,48.77589800004221,2.37578800006495,,23.5,46.75,8.6,4.1,1.0
4084,VITRY-SUR-SEINE,2018-01-29 16:00:00+00:00,48.77589800004221,2.37578800006495,,32.0,36.0,11.48,5.78,1.25
4084,VITRY-SUR-SEINE,2018-01-29 17:00:00+00:00,48.77589800004221,2.37578800006495,,38.0,32.5,12.5,8.68,1.0
4084,VITRY-SUR-SEINE,2018-01-29 18:00:00+00:00,48.77589800004221,2.37578800006495,,38.5,32.5,14.8,7.73,1.0
4084,VITRY-SUR-SEINE,2018-01-29 19:00:00+00:00,48.77589800004221,2.37578800006495,,31.5,40.25,9.73,10.08,1.0
4084,VITRY-SUR-SEINE,2018-01-29 20:00:00+00:00,48.77589800004221,2.37578800006495,,28.0,40.75,10.1,7.15,1.0
4084,VITRY-SUR-SEINE,2018-01-29 21:00:00+00:00,48.77589800004221,2.37578800006495,,21.0,49.25,,,1.0
4084,VITRY-SUR-SEINE,2018-01-30 05:00:00+00:00,48.77589800004221,2.37578800006495,,,,7.2,6.9,
4084,VITRY-SUR-SEINE,2018-01-30 06:00:00+00:00,48.77589800004221,2.37578800006495,,47.25,17.75,,,1.0
4084,VITRY-SUR-SEINE,2018-01-30 07:00:00+00:00,48.77589800004221,2.37578800006495,,,,10.2,7.3,
4084,VITRY-SUR-SEINE,2018-01-30 08:00:00+00:00,48.77589800004221,2.37578800006495,,62.75,1.25,11.4,9.58,1.0
4084,VITRY-SUR-SEINE,2018-01-30 09:00:00+00:00,48.77589800004221,2.37578800006495,,58.0,2.5,19.08,9.4,1.0
4084,VITRY-SUR-SEINE,2018-01-30 10:00:00+00:00,48.77589800004221,2.37578800006495,,54.75,5.5,20.4,9.6,1.5
4084,VITRY-SUR-SEINE,2018-01-30 11:00:00+00:00,48.77589800004221,2.37578800006495,,49.25,12.0,15.73,9.2,1.0
4084,VITRY-SUR-SEINE,2018-01-30 12:00:00+00:00,48.77589800004221,2.37578800006495,,33.75,24.75,12.8,6.93,1.0
4084,VITRY-SUR-SEINE,2018-01-30 13:00:00+00:00,48.77589800004221,2.37578800006495,,32.5,25.5,9.03,5.63,0.25
4084,VITRY-SUR-SEINE,2018-01-30 14:00:00+00:00,48.77589800004221,2.37578800006495,,39.5,20.0,9.0,4.63,1.0
4084,VITRY-SUR-SEINE,2018-01-30 15:00:00+00:00,48.77589800004221,2.37578800006495,,38.25,25.75,7.23,8.28,1.0
4084,VITRY-SUR-SEINE,2018-01-30 16:00:00+00:00,48.77589800004221,2.37578800006495,,38.75,23.75,11.1,6.6,1.5
4084,VITRY-SUR-SEINE,2018-01-30 17:00:00+00:00,48.77589800004221,2.37578800006495,,41.5,25.0,8.33,5.13,1.0
4084,VITRY-SUR-SEINE,2018-01-30 18:00:00+00:00,48.77589800004221,2.37578800006495,,49.75,16.0,13.78,5.0,1.25
4084,VITRY-SUR-SEINE,2018-01-30 19:00:00+00:00,48.77589800004221,2.37578800006495,,42.25,21.0,8.33,9.88,1.0
4084,VITRY-SUR-SEINE,2018-01-30 20:00:00+00:00,48.77589800004221,2.37578800006495,,37.0,23.5,6.0,9.6,1.0
4084,VITRY-SUR-SEINE,2018-01-30 21:00:00+00:00,48.77589800004221,2.37578800006495,,29.75,33.75,7.1,6.55,1.0
4084,VITRY-SUR-SEINE,2018-01-30 22:00:00+00:00,48.77589800004221,2.37578800006495,,27.0,36.75,9.7,4.43,1.0
4084,VITRY-SUR-SEINE,2018-01-30 23:00:00+00:00,48.77589800004221,2.37578800006495,,22.25,39.0,8.5,5.78,1.0
4084,VITRY-SUR-SEINE,2018-01-31 00:00:00+00:00,48.77589800004221,2.37578800006495,,17.25,43.25,8.7,9.75,1.25
4084,VITRY-SUR-SEINE,2018-01-31 01:00:00+00:00,48.77589800004221,2.37578800006495,,11.25,48.25,11.4,6.23,0.0
4084,VITRY-SUR-SEINE,2018-01-31 02:00:00+00:00,48.77589800004221,2.37578800006495,,11.0,50.25,7.03,3.03,0.0
4084,VITRY-SUR-SEINE,2018-01-31 03:00:00+00:00,48.77589800004221,2.37578800006495,,11.25,51.25,8.6,6.38,0.5
4084,VITRY-SUR-SEINE,2018-01-31 04:00:00+00:00,48.77589800004221,2.37578800006495,,13.0,47.25,8.4,6.9,0.5
4084,VITRY-SUR-SEINE,2018-01-31 05:00:00+00:00,48.77589800004221,2.37578800006495,,18.25,45.0,9.7,5.03,0.25
4084,VITRY-SUR-SEINE,2018-01-31 06:00:00+00:00,48.77589800004221,2.37578800006495,,22.75,43.25,9.4,8.58,0.5
4084,VITRY-SUR-SEINE,2018-01-31 07:00:00+00:00,48.77589800004221,2.37578800006495,,26.0,40.25,5.73,5.15,0.25
4084,VITRY-SUR-SEINE,2018-01-31 08:00:00+00:00,48.77589800004221,2.37578800006495,,23.25,44.5,3.23,2.23,0.0
4084,VITRY-SUR-SEINE,2018-01-31 09:00:00+00:00,48.77589800004221,2.37578800006495,,23.5,45.0,4.7,2.8,0.25
4084,VITRY-SUR-SEINE,2018-01-31 10:00:00+00:00,48.77589800004221,2.37578800006495,,23.25,44.25,5.6,3.8,0.0
4084,VITRY-SUR-SEINE,2018-01-31 11:00:00+00:00,48.77589800004221,2.37578800006495,,23.25,41.25,3.5,2.23,0.0
4084,VITRY-SUR-SEINE,2018-01-31 12:00:00+00:00,48.77589800004221,2.37578800006495,,20.25,44.0,2.73,3.2,0.25
4084,VITRY-SUR-SEINE,2018-01-31 13:00:00+00:00,48.77589800004221,2.37578800006495,,20.5,43.0,5.9,4.4,0.0
4084,VITRY-SUR-SEINE,2018-01-31 14:00:00+00:00,48.77589800004221,2.37578800006495,,27.5,37.25,6.4,4.1,0.0
4084,VITRY-SUR-SEINE,2018-01-31 15:00:00+00:00,48.77589800004221,2.37578800006495,,26.75,47.5,6.5,2.8,0.0
4084,VITRY-SUR-SEINE,2018-01-31 16:00:00+00:00,48.77589800004221,2.37578800006495,,24.5,60.75,6.0,1.33,0.25
4084,VITRY-SUR-SEINE,2018-01-31 17:00:00+00:00,48.77589800004221,2.37578800006495,,26.75,63.25,5.9,,0.25
4084,VITRY-SUR-SEINE,2018-01-31 18:00:00+00:00,48.77589800004221,2.37578800006495,,,40.0,14.88,,0.25
4084,VITRY-SUR-SEINE,2018-01-31 19:00:00+00:00,48.77589800004221,2.37578800006495,,,45.0,,,0.5
4084,VITRY-SUR-SEINE,2018-01-31 21:00:00+00:00,48.77589800004221,2.37578800006495,,,,4.55,9.43,
4084,VITRY-SUR-SEINE,2018-01-31 22:00:00+00:00,48.77589800004221,2.37578800006495,,15.5,70.0,6.1,5.45,0.0
4084,VITRY-SUR-SEINE,2018-01-31 23:00:00+00:00,48.77589800004221,2.37578800006495,,14.5,69.5,6.4,3.53,0.0
4084,VITRY-SUR-SEINE,2018-02-01 00:00:00+00:00,48.77589800004221,2.37578800006495,,13.25,68.0,5.5,4.88,0.0
4084,VITRY-SUR-SEINE,2018-02-01 01:00:00+00:00,48.77589800004221,2.37578800006495,,12.5,66.25,7.68,4.5,0.33
4084,VITRY-SUR-SEINE,2018-02-01 02:00:00+00:00,48.77589800004221,2.37578800006495,,12.0,62.0,9.5,4.2,0.75
4084,VITRY-SUR-SEINE,2018-02-01 03:00:00+00:00,48.77589800004221,2.37578800006495,,32.75,40.0,15.6,5.28,0.75
4084,VITRY-SUR-SEINE,2018-02-01 04:00:00+00:00,48.77589800004221,2.37578800006495,,37.25,33.75,13.7,5.1,0.75
4084,VITRY-SUR-SEINE,2018-02-01 05:00:00+00:00,48.77589800004221,2.37578800006495,,43.75,28.0,10.53,4.6,0.75
4084,VITRY-SUR-SEINE,2018-02-01 06:00:00+00:00,48.77589800004221,2.37578800006495,,62.0,11.75,12.88,6.18,0.5
4084,VITRY-SUR-SEINE,2018-02-01 07:00:00+00:00,48.77589800004221,2.37578800006495,,67.75,6.25,19.68,7.58,0.0
4084,VITRY-SUR-SEINE,2018-02-01 08:00:00+00:00,48.77589800004221,2.37578800006495,,59.25,13.25,16.8,7.8,0.0
4084,VITRY-SUR-SEINE,2018-02-01 09:00:00+00:00,48.77589800004221,2.37578800006495,,53.25,17.25,11.8,8.98,0.0
4084,VITRY-SUR-SEINE,2018-02-01 10:00:00+00:00,48.77589800004221,2.37578800006495,,34.5,34.75,12.5,7.9,0.0
4084,VITRY-SUR-SEINE,2018-02-01 11:00:00+00:00,48.77589800004221,2.37578800006495,,25.5,45.0,,,0.0
4084,VITRY-SUR-SEINE,2018-02-01 13:00:00+00:00,48.77589800004221,2.37578800006495,,,,14.3,7.13,
4084,VITRY-SUR-SEINE,2018-02-01 14:00:00+00:00,48.77589800004221,2.37578800006495,,20.25,58.0,19.3,6.7,0.0
4084,VITRY-SUR-SEINE,2018-02-01 15:00:00+00:00,48.77589800004221,2.37578800006495,,21.0,57.75,13.9,5.9,0.0
4084,VITRY-SUR-SEINE,2018-02-01 16:00:00+00:00,48.77589800004221,2.37578800006495,,23.75,54.25,15.9,9.25,0.0
4084,VITRY-SUR-SEINE,2018-02-01 17:00:00+00:00,48.77589800004221,2.37578800006495,,35.5,42.25,15.8,12.78,0.0
4084,VITRY-SUR-SEINE,2018-02-01 18:00:00+00:00,48.77589800004221,2.37578800006495,,64.5,14.5,22.9,12.9,0.0
4084,VITRY-SUR-SEINE,2018-02-01 19:00:00+00:00,48.77589800004221,2.37578800006495,,68.0,11.5,21.6,12.43,0.0
4084,VITRY-SUR-SEINE,2018-02-01 20:00:00+00:00,48.77589800004221,2.37578800006495,,50.0,24.5,14.73,8.85,0.0
4084,VITRY-SUR-SEINE,2018-02-01 21:00:00+00:00,48.77589800004221,2.37578800006495,,67.75,6.75,20.08,13.95,0.0
4084,VITRY-SUR-SEINE,2018-02-01 22:00:00+00:00,48.77589800004221,2.37578800006495,,53.75,17.25,19.6,13.03,0.0
4084,VITRY-SUR-SEINE,2018-02-01 23:00:00+00:00,48.77589800004221,2.37578800006495,,36.25,28.75,17.2,12.8,0.0
4084,VITRY-SUR-SEINE,2018-02-02 00:00:00+00:00,48.77589800004221,2.37578800006495,,29.5,30.5,16.5,12.43,0.0
4084,VITRY-SUR-SEINE,2018-02-02 01:00:00+00:00,48.77589800004221,2.37578800006495,,20.0,38.75,17.98,11.63,1.0
4084,VITRY-SUR-SEINE,2018-02-02 02:00:00+00:00,48.77589800004221,2.37578800006495,,16.5,40.5,13.83,8.13,1.0
4084,VITRY-SUR-SEINE,2018-02-02 03:00:00+00:00,48.77589800004221,2.37578800006495,,26.25,32.75,13.6,10.28,1.25
4084,VITRY-SUR-SEINE,2018-02-02 04:00:00+00:00,48.77589800004221,2.37578800006495,,27.0,30.0,13.5,7.63,1.25
4084,VITRY-SUR-SEINE,2018-02-02 05:00:00+00:00,48.77589800004221,2.37578800006495,,33.75,21.75,10.6,8.0,1.0
4084,VITRY-SUR-SEINE,2018-02-02 06:00:00+00:00,48.77589800004221,2.37578800006495,,63.25,0.5,14.5,11.55,1.0
4084,VITRY-SUR-SEINE,2018-02-02 07:00:00+00:00,48.77589800004221,2.37578800006495,,50.5,9.25,20.48,10.33,1.0
4084,VITRY-SUR-SEINE,2018-02-02 08:00:00+00:00,48.77589800004221,2.37578800006495,,60.25,2.5,18.0,8.53,1.0
4084,VITRY-SUR-SEINE,2018-02-02 09:00:00+00:00,48.77589800004221,2.37578800006495,,48.0,14.5,,,1.5
4084,VITRY-SUR-SEINE,2018-02-02 11:00:00+00:00,48.77589800004221,2.37578800006495,,,,18.83,11.83,
4084,VITRY-SUR-SEINE,2018-02-02 12:00:00+00:00,48.77589800004221,2.37578800006495,,19.0,47.75,16.5,8.53,2.0
4084,VITRY-SUR-SEINE,2018-02-02 13:00:00+00:00,48.77589800004221,2.37578800006495,,20.25,46.25,11.23,11.08,2.0
4084,VITRY-SUR-SEINE,2018-02-02 14:00:00+00:00,48.77589800004221,2.37578800006495,,24.25,43.25,14.28,7.83,1.0
4084,VITRY-SUR-SEINE,2018-02-02 15:00:00+00:00,48.77589800004221,2.37578800006495,,22.75,44.25,10.53,6.6,1.0
4084,VITRY-SUR-SEINE,2018-02-02 16:00:00+00:00,48.77589800004221,2.37578800006495,,24.25,41.25,10.5,3.73,1.0
4084,VITRY-SUR-SEINE,2018-02-02 17:00:00+00:00,48.77589800004221,2.37578800006495,,27.75,35.0,11.2,7.95,1.0
4084,VITRY-SUR-SEINE,2018-02-02 18:00:00+00:00,48.77589800004221,2.37578800006495,,42.0,21.5,14.9,12.55,1.0
4084,VITRY-SUR-SEINE,2018-02-02 19:00:00+00:00,48.77589800004221,2.37578800006495,,43.75,19.25,13.53,10.83,1.0
4084,VITRY-SUR-SEINE,2018-02-02 20:00:00+00:00,48.77589800004221,2.37578800006495,,46.75,14.5,14.9,11.5,0.75
4084,VITRY-SUR-SEINE,2018-02-02 21:00:00+00:00,48.77589800004221,2.37578800006495,,46.5,13.75,15.4,11.0,1.0
4084,VITRY-SUR-SEINE,2018-02-02 22:00:00+00:00,48.77589800004221,2.37578800006495,,41.5,17.75,20.98,11.28,0.75
4084,VITRY-SUR-SEINE,2018-02-02 23:00:00+00:00,48.77589800004221,2.37578800006495,,38.5,19.25,18.13,11.6,1.0
4084,VITRY-SUR-SEINE,2018-02-03 00:00:00+00:00,48.77589800004221,2.37578800006495,,36.25,20.75,18.4,15.75,0.5
4084,VITRY-SUR-SEINE,2018-02-03 01:00:00+00:00,48.77589800004221,2.37578800006495,,39.0,14.5,17.8,11.55,1.0
4084,VITRY-SUR-SEINE,2018-02-03 02:00:00+00:00,48.77589800004221,2.37578800006495,,41.5,15.0,9.63,11.4,1.0
4084,VITRY-SUR-SEINE,2018-02-03 03:00:00+00:00,48.77589800004221,2.37578800006495,,33.0,24.33,11.4,10.4,1.0
4084,VITRY-SUR-SEINE,2018-02-03 04:00:00+00:00,48.77589800004221,2.37578800006495,,18.5,39.5,9.03,6.65,1.0
4084,VITRY-SUR-SEINE,2018-02-03 05:00:00+00:00,48.77589800004221,2.37578800006495,,40.5,6.75,15.88,11.25,1.0
4084,VITRY-SUR-SEINE,2018-02-03 06:00:00+00:00,48.77589800004221,2.37578800006495,,55.5,0.0,15.1,17.7,1.25
4084,VITRY-SUR-SEINE,2018-02-03 07:00:00+00:00,48.77589800004221,2.37578800006495,,48.0,0.25,19.9,12.38,0.0
4084,VITRY-SUR-SEINE,2018-02-03 08:00:00+00:00,48.77589800004221,2.37578800006495,,52.75,0.0,23.68,15.08,1.5
4084,VITRY-SUR-SEINE,2018-02-03 09:00:00+00:00,48.77589800004221,2.37578800006495,,53.0,1.75,26.08,21.63,1.75
4084,VITRY-SUR-SEINE,2018-02-03 10:00:00+00:00,48.77589800004221,2.37578800006495,,47.0,3.0,23.3,16.58,2.0
4084,VITRY-SUR-SEINE,2018-02-03 11:00:00+00:00,48.77589800004221,2.37578800006495,,46.75,5.25,20.3,18.0,2.0
4084,VITRY-SUR-SEINE,2018-02-03 12:00:00+00:00,48.77589800004221,2.37578800006495,,38.0,10.0,21.7,16.5,1.0
4084,VITRY-SUR-SEINE,2018-02-03 13:00:00+00:00,48.77589800004221,2.37578800006495,,27.0,25.0,,,1.25
4084,VITRY-SUR-SEINE,2018-02-03 15:00:00+00:00,48.77589800004221,2.37578800006495,,,,10.33,11.1,
4084,VITRY-SUR-SEINE,2018-02-03 16:00:00+00:00,48.77589800004221,2.37578800006495,,28.75,30.75,13.9,15.53,1.0
4084,VITRY-SUR-SEINE,2018-02-03 17:00:00+00:00,48.77589800004221,2.37578800006495,,34.5,26.5,14.4,,1.5
4084,VITRY-SUR-SEINE,2018-02-03 18:00:00+00:00,48.77589800004221,2.37578800006495,,47.5,,11.7,,1.75
4084,VITRY-SUR-SEINE,2018-02-03 19:00:00+00:00,48.77589800004221,2.37578800006495,,50.0,,,,1.0
4084,VITRY-SUR-SEINE,2018-02-05 07:00:00+00:00,48.77589800004221,2.37578800006495,,,,,20.25,
4084,VITRY-SUR-SEINE,2018-02-05 08:00:00+00:00,48.77589800004221,2.37578800006495,,,,,20.6,
4084,VITRY-SUR-SEINE,2018-02-05 09:00:00+00:00,48.77589800004221,2.37578800006495,,,,25.8,23.25,
4084,VITRY-SUR-SEINE,2018-02-05 10:00:00+00:00,48.77589800004221,2.37578800006495,,41.25,4.0,24.83,25.95,0.75
4084,VITRY-SUR-SEINE,2018-02-05 11:00:00+00:00,48.77589800004221,2.37578800006495,,39.5,6.25,,25.9,0.5
4084,VITRY-SUR-SEINE,2018-02-05 12:00:00+00:00,48.77589800004221,2.37578800006495,,,8.0,,24.33,
4084,VITRY-SUR-SEINE,2018-02-05 13:00:00+00:00,48.77589800004221,2.37578800006495,,,7.0,,,
4084,VITRY-SUR-SEINE,2018-02-05 15:00:00+00:00,48.77589800004221,2.37578800006495,,,,20.2,20.1,
4084,VITRY-SUR-SEINE,2018-02-05 16:00:00+00:00,48.77589800004221,2.37578800006495,,41.0,12.0,20.4,18.03,1.0
4084,VITRY-SUR-SEINE,2018-02-05 17:00:00+00:00,48.77589800004221,2.37578800006495,,37.25,15.0,,,0.5
4084,VITRY-SUR-SEINE,2018-02-05 21:00:00+00:00,48.77589800004221,2.37578800006495,,,,23.33,25.03,
4084,VITRY-SUR-SEINE,2018-02-05 22:00:00+00:00,48.77589800004221,2.37578800006495,,37.0,10.5,32.08,37.03,0.0
4084,VITRY-SUR-SEINE,2018-02-05 23:00:00+00:00,48.77589800004221,2.37578800006495,,28.5,17.25,22.33,24.88,0.0
4084,VITRY-SUR-SEINE,2018-02-06 00:00:00+00:00,48.77589800004221,2.37578800006495,,24.25,19.75,21.9,24.8,0.0
4084,VITRY-SUR-SEINE,2018-02-06 01:00:00+00:00,48.77589800004221,2.37578800006495,,25.5,17.75,22.5,26.58,1.67
4084,VITRY-SUR-SEINE,2018-02-06 02:00:00+00:00,48.77589800004221,2.37578800006495,,23.0,20.5,21.4,22.85,1.75
4084,VITRY-SUR-SEINE,2018-02-06 03:00:00+00:00,48.77589800004221,2.37578800006495,,19.5,23.0,22.88,17.48,1.75
4084,VITRY-SUR-SEINE,2018-02-06 04:00:00+00:00,48.77589800004221,2.37578800006495,,22.75,20.75,18.83,20.75,1.0
4084,VITRY-SUR-SEINE,2018-02-06 05:00:00+00:00,48.77589800004221,2.37578800006495,,28.75,15.0,15.4,16.78,1.5
4084,VITRY-SUR-SEINE,2018-02-06 06:00:00+00:00,48.77589800004221,2.37578800006495,,40.25,5.25,,,1.75
4084,VITRY-SUR-SEINE,2018-02-06 07:00:00+00:00,48.77589800004221,2.37578800006495,,,,18.8,16.33,
4084,VITRY-SUR-SEINE,2018-02-06 08:00:00+00:00,48.77589800004221,2.37578800006495,,50.0,0.5,16.3,19.15,1.5
4084,VITRY-SUR-SEINE,2018-02-06 09:00:00+00:00,48.77589800004221,2.37578800006495,,48.25,1.5,20.58,20.2,1.0
4084,VITRY-SUR-SEINE,2018-02-06 10:00:00+00:00,48.77589800004221,2.37578800006495,,46.25,3.75,25.8,18.53,1.75
4084,VITRY-SUR-SEINE,2018-02-06 11:00:00+00:00,48.77589800004221,2.37578800006495,,40.5,6.0,25.9,25.7,2.0
4084,VITRY-SUR-SEINE,2018-02-06 12:00:00+00:00,48.77589800004221,2.37578800006495,,37.0,6.5,27.3,26.5,1.75
4084,VITRY-SUR-SEINE,2018-02-06 13:00:00+00:00,48.77589800004221,2.37578800006495,,37.75,7.5,28.1,25.9,2.0
4084,VITRY-SUR-SEINE,2018-02-06 14:00:00+00:00,48.77589800004221,2.37578800006495,,41.0,6.75,26.3,23.35,2.25
4084,VITRY-SUR-SEINE,2018-02-06 15:00:00+00:00,48.77589800004221,2.37578800006495,,45.5,5.75,25.6,26.65,1.75
4084,VITRY-SUR-SEINE,2018-02-06 16:00:00+00:00,48.77589800004221,2.37578800006495,,48.75,4.0,27.6,31.55,1.5
4084,VITRY-SUR-SEINE,2018-02-06 17:00:00+00:00,48.77589800004221,2.37578800006495,,52.25,1.25,33.6,36.43,1.5
4084,VITRY-SUR-SEINE,2018-02-06 18:00:00+00:00,48.77589800004221,2.37578800006495,,53.75,0.5,36.48,34.13,1.0
4084,VITRY-SUR-SEINE,2018-02-06 19:00:00+00:00,48.77589800004221,2.37578800006495,,50.5,1.5,38.4,33.6,1.75
4084,VITRY-SUR-SEINE,2018-02-06 20:00:00+00:00,48.77589800004221,2.37578800006495,,51.5,1.0,35.4,33.1,1.5
4084,VITRY-SUR-SEINE,2018-02-06 21:00:00+00:00,48.77589800004221,2.37578800006495,,52.0,1.0,38.88,36.25,1.5
4084,VITRY-SUR-SEINE,2018-02-06 22:00:00+00:00,48.77589800004221,2.37578800006495,,52.0,0.25,30.23,35.33,1.75
4084,VITRY-SUR-SEINE,2018-02-06 23:00:00+00:00,48.77589800004221,2.37578800006495,,53.75,0.0,35.28,35.7,2.0
4084,VITRY-SUR-SEINE,2018-02-07 00:00:00+00:00,48.77589800004221,2.37578800006495,,54.0,0.0,38.6,34.7,1.5
4084,VITRY-SUR-SEINE,2018-02-07 01:00:00+00:00,48.77589800004221,2.37578800006495,,54.0,0.0,35.5,36.08,3.33
4084,VITRY-SUR-SEINE,2018-02-07 02:00:00+00:00,48.77589800004221,2.37578800006495,,53.25,0.0,34.2,37.98,2.75
4084,VITRY-SUR-SEINE,2018-02-07 03:00:00+00:00,48.77589800004221,2.37578800006495,,50.25,0.0,37.0,37.4,2.25
4084,VITRY-SUR-SEINE,2018-02-07 04:00:00+00:00,48.77589800004221,2.37578800006495,,46.5,0.0,37.38,39.85,2.5
4084,VITRY-SUR-SEINE,2018-02-07 05:00:00+00:00,48.77589800004221,2.37578800006495,,43.0,2.0,,,3.0
4084,VITRY-SUR-SEINE,2018-02-07 06:00:00+00:00,48.77589800004221,2.37578800006495,,,,33.8,33.8,
4084,VITRY-SUR-SEINE,2018-02-07 07:00:00+00:00,48.77589800004221,2.37578800006495,,43.25,3.25,34.9,37.65,4.5
4084,VITRY-SUR-SEINE,2018-02-07 08:00:00+00:00,48.77589800004221,2.37578800006495,,40.0,6.75,37.18,38.2,5.0
