location_id,location_name,latitude,longitude,co,no2,o3,pm10,pm25,so2
154,Westminster - Marylebone Road,51.52254,-0.15459,,128.0,11.0,22.0,10.0,18.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,117.0,10.0,23.0,11.0,19.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,123.0,9.0,24.0,11.0,19.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,104.0,8.0,24.0,12.0,15.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,96.0,7.0,24.0,12.0,13.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,106.0,7.0,25.0,12.0,13.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,90.0,6.0,26.0,13.0,11.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,71.0,6.0,28.0,14.0,9.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,67.0,6.0,29.0,15.0,7.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,64.0,6.0,29.0,15.0,6.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,54.0,6.0,30.0,16.0,5.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,38.0,6.0,30.0,16.0,2.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,39.0,6.0,30.0,17.0,2.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,43.0,6.0,30.0,17.0,3.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,41.0,7.0,30.0,17.0,2.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,43.0,8.0,30.0,18.0,2.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,37.0,10.0,30.0,18.0,2.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,36.0,12.0,30.0,18.0,2.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,37.0,14.0,30.0,18.0,2.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,33.0,16.0,29.0,19.0,1.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,35.0,17.0,29.0,18.0,1.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,26.0,19.0,28.0,18.0,0.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,26.0,20.0,27.0,18.0,0.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,30.0,21.0,26.0,18.0,1.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,27.0,22.0,25.0,17.0,1.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,24.0,24.0,24.0,17.0,1.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,23.0,25.0,23.0,16.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,23.0,27.0,22.0,16.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,21.0,30.0,21.0,15.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,12.0,36.0,20.0,13.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,4.0,45.0,18.0,11.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,11.0,47.0,17.0,11.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,7.0,47.0,16.0,10.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,14.0,46.0,15.0,9.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,14.0,43.0,13.0,7.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,15.0,42.0,13.0,7.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,17.0,41.0,12.0,6.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,21.0,40.0,12.0,6.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,29.0,39.0,12.0,5.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,18.0,39.0,12.0,5.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,24.0,41.0,11.0,4.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,24.0,44.0,12.0,4.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,30.0,46.0,12.0,4.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,28.0,47.0,12.0,4.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,29.0,47.0,12.0,4.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,30.0,47.0,12.0,4.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,25.0,48.0,12.0,4.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,25.0,46.0,12.0,4.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,23.0,46.0,13.0,4.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,18.0,42.0,14.0,4.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,15.0,42.0,14.0,4.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,19.0,41.0,14.0,4.0,
154,Westminster - Marylebone Road,51.52254,-0.15459,,49.0,36.0,16.0,5.0,3.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,68.0,28.0,17.0,6.0,8.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,91.0,24.0,18.0,7.0,13.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,63.0,20.0,18.0,7.0,12.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,77.0,12.0,20.0,8.0,13.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,82.0,9.0,21.0,9.0,14.0
154,Westminster - Marylebone Road,51.52254,-0.15459,,77.0,8.0,21.0,9.0,13.0
